Data,Cod. PV,GBLU,GAS,BSP,
43196,16464,,5,4,
43196,51725,,17,10,
43196,2021,2,19,7,
43196,16455,,7,3,
43196,1736,,6,3,
43196,58098,5,,,
43196,11964,,8,,
43196,13814,,6,4,
43196,6259,2,12,5,
43196,12698,,10,,
43196,55817,2,7,4,
43196,12105,,4,1,
43196,6466,1,4,2,
43196,12073,2,2,2,
43196,2098,2,8,4,
43196,6264,1,2,1,
43196,2946,2,9,6,
43196,2692,,5,2,
43196,56388,,8,2,
43196,57273,1,14,5,
43196,13763,,6,4,
43196,25556,,7,3,
43196,11723,1,3,1,
43196,2138,1,6,2,
43196,15548,,15,7,
43196,6383,,4,4,
43196,11975,,3,2,
43196,1678,4,15,3,
43196,2053,,10,3,
43196,2111,,8,4,
43196,6377,1,9,2,
43196,2716,1,3,2,
43196,12060,,3,3,
43196,2672,,2,,
43196,16454,,6,,
43196,11766,,18,8,
43196,57601,,8,2,
43196,13501,2,13,9,
43196,53206,,4,3,
43196,6203,,6,2,
43196,56554,2,17,4,
43196,16451,,6,,
43196,1717,2,5,2,
43196,11745,,30,7,
43196,2052,3,18,15,
43196,25501,,36,,
43196,12117,3,15,7,
43196,16445,2,10,,
43196,6303,2,6,2,
43196,6437,2,10,5,
43196,13766,,2,2,
43196,55905,,,2,
43196,25534,,6,,
43196,6338,1,2,2,
43196,57835,4,20,4,
43196,13855,2,16,9,
43196,53490,,17,2,
43196,57007,,22,3,
43196,53514,2,3,3,
43196,6403,2,18,6,
43196,51516,,2,1,
43196,59058,,7,4,
43196,16444,3,11,,
43196,22973,,15,4,
43196,6428,2,11,5,
43196,51700,,6,2,
43196,51226,,12,4,
43196,53242,,10,,
43196,3835,,6,4,
43196,2030,,3,,
43196,57598,,10,5,
43196,1694,,6,3,
43196,51024,,7,5,
43196,3817,,6,,
43196,51740,1,11,7,
43196,2718,,6,4,
43196,1968,2,17,6,
43196,2060,,6,,
43196,52410,1,10,4,
43196,52982,3,19,9,
43196,52438,,12,2,
43196,22974,2,6,2,
43196,12101,,11,4,
43196,52510,2,6,8,
43196,52082,,2,1,
43196,51755,,10,3,
43196,54341,2,9,2,
43196,6376,2,12,4,
43196,3838,1,13,5,
43196,25576,,4,5,
43196,13535,,2,3,
43196,2700,,7,1,
43196,22963,,8,,
43196,55631,,5,4,
43196,13792,,3,,
43196,56581,,10,2,
43196,2970,,6,1,
43196,2999,1,8,6,
43196,13823,,25,,
43196,15523,,5,,
43196,13848,,15,10,
43196,12113,4,20,7,
43196,3853,2,5,3,
43196,6337,,19,10,
43196,55642,,7,3,
43196,6334,,15,5,
43196,54498,,14,,
43196,25542,,8,2,
43196,13820,,33,4,
43196,6290,2,13,5,
43196,2705,,16,7,
43196,56193,,4,2,
43196,11749,2,12,8,
43196,22967,1,8,5,
43196,22975,1,12,5,
43196,5805,2,6,3,
43196,3487,,7,,
43196,3831,2,11,4,
43196,5536,,10,15,
43196,25565,,20,,
43196,5588,,12,6,
43196,1971,,12,4,
43196,2961,2,6,,
43196,12939,1,3,1,
43196,57411,,4,,
43196,2662,1,6,3,
43196,5591,,5,2,
43196,2062,,5,3,
43196,6257,,,2,
43196,6253,1,7,4,
43196,1970,,7,6,
43196,2142,,6,6,
43196,6359,,2,1,
43196,2143,,20,,
43196,11719,,15,,
43196,5548,,6,6,
43196,3793,1,8,4,
43196,2024,,7,3,
43196,1762,,7,4,
43196,2945,1,3,2,
43196,58000,,2,1,
43196,57595,,11,3,
43196,57056,,8,4,
43196,2094,,12,8,
43196,25571,3,17,8,
43196,1671,,15,8,
43196,51704,,8,4,
43196,11973,,7,2,
43196,56248,,2,2,
43196,6244,,9,3,
43196,2097,,5,5,
43196,22987,,7,6,
43196,12967,,4,2,
43196,3887,3,10,,
43196,6358,2,13,2,
43196,59056,,4,1,
43196,12699,,3,,
43196,1688,,8,3,
43196,53903,1,9,2,
43196,13857,2,8,2,
43196,12695,,12,3,
43196,22968,2,14,3,
43196,57605,,10,1,
43196,2109,,11,,
43196,12942,,10,,
43196,6249,,19,,
43196,25548,,2,3,
43196,3895,2,15,6,
43196,11727,2,10,2,
43196,15501,2,10,3,
43196,11748,,2,1,
43196,56057,,10,14,
43196,6460,1,3,2,
43196,57962,3,14,9,
43196,5586,,1,1,
43196,16448,,8,2,
43196,56808,,4,3,
43196,6297,,4,,
43196,11971,2,3,,
43196,13755,,14,4,
43196,6219,2,12,8,
43196,6255,,5,,
43197,1676,3,14,6,
43197,5530,,8,4,
43197,12108,2,17,9,
43197,51568,,31,5,
43197,6423,2,24,8,
43197,54593,2,18,2,
43197,6270,,9,6,
43197,13859,2,4,2,
43197,53730,,10,4,
43197,56011,6,22,10,
43197,3816,2,28,4,
43197,55557,4,6,6,
43197,12115,,3,1,
43197,3893,2,3,2,
43197,2036,1,7,2,
43197,59213,2,9,4,
43197,16447,2,14,4,
43197,12105,,3,2,
43197,53221,,10,5,
43197,12103,2,12,5,
43197,12114,2,6,5,
43197,6264,,3,2,
43197,56388,,3,,
43197,25555,,6,2,
43197,5589,,3,2,
43197,2667,1,6,4,
43197,5535,2,10,5,
43197,1678,2,19,5,
43197,3777,1,10,3,
43197,58312,1,2,,
43197,52474,5,19,12,
43197,52474,,36,,
43197,57601,1,6,1,
43197,6407,,10,,
43197,6363,,25,7,
43197,25501,4,26,6,
43197,2141,,9,5,
43197,22960,,20,,
43197,6416,2,7,7,
43197,53514,,3,2,
43197,55942,,2,2,
43197,2075,,10,7,
43197,1718,,9,,
43197,16435,1,5,2,
43197,51024,2,4,2,
43197,3817,,18,7,
43197,55360,1,5,2,
43197,52889,,4,1,
43197,6408,,4,2,
43197,15553,1,,1,
43197,5518,,2,1,
43197,22981,,7,,
43197,6248,,4,2,
43197,1743,2,,,
43197,55973,2,6,4,
43197,13792,,2,,
43197,25510,,3,3,
43197,1693,2,,1,
43197,1693,,6,,
43197,15523,,3,2,
43197,52652,,9,3,
43197,13810,,3,1,
43197,1727,2,8,4,
43197,13840,,22,5,
43197,13820,7,13,16,
43197,13820,,36,,
43197,25554,3,25,8,
43197,2702,4,14,7,
43197,13527,,6,5,
43197,12072,,4,2,
43197,25575,,8,2,
43197,11719,,10,,
43197,12694,,21,4,
43197,53958,,9,4,
43197,2945,,3,,
43197,2023,,9,3,
43197,12107,,9,6,
43197,2965,2,8,4,
43197,51704,,7,,
43197,2113,,8,3,
43197,25517,,,2,
43197,6210,2,15,8,
43197,6224,3,18,4,
43197,56633,,9,2,
43197,6373,2,30,5,
43197,2109,,10,,
43197,2074,,24,13,
43197,6249,3,20,14,
43197,25548,,7,4,
43197,6304,,36,,
43197,25515,2,31,3,
43199,53171,1,3,,
43199,13846,1,8,5,
43199,1676,,11,4,
43199,5530,4,12,6,
43199,11734,,8,,
43199,52399,,6,2,
43199,54479,,7,,
43199,51568,,31,5,
43199,6351,1,7,2,
43199,55702,6,12,7,
43199,13859,,4,2,
43199,55567,1,2,,
43199,58414,4,18,6,
43199,53216,,12,8,
43199,11958,,7,3,
43199,53730,3,27,7,
43199,55422,2,15,6,
43199,13495,,3,2,
43199,6204,1,5,3,
43199,52444,4,28,4,
43199,3809,,12,,
43199,12115,1,4,1,
43199,3893,,4,2,
43199,57606,,6,,
43199,1736,2,8,3,
43199,11703,,10,10,
43199,55420,,19,,
43199,6259,5,20,12,
43199,2698,,9,3,
43199,2989,,4,2,
43199,12105,,4,2,
43199,1690,,6,2,
43199,2098,,10,5,
43199,12114,,17,7,
43199,6264,,3,1,
43199,2692,,5,2,
43199,56388,,6,2,
43199,25555,,17,2,
43199,5589,,7,5,
43199,57273,,6,4,
43199,1787,,5,,
43199,11723,,4,,
43199,12052,,10,5,
43199,2138,,4,,
43199,15548,,5,4,
43199,6447,,3,3,
43199,1678,2,16,2,
43199,2053,1,9,1,
43199,2686,,8,5,
43199,3543,,10,3,
43199,2672,,2,1,
43199,16454,,7,2,
43199,52474,,33,3,
43199,57601,1,8,2,
43199,13833,,10,2,
43199,1717,,4,2,
43199,54380,,18,,
43199,25501,3,29,4,
43199,2052,,18,2,
43199,16445,,13,2,
43199,6437,1,8,5,
43199,57842,2,7,3,
43199,5579,4,23,10,
43199,57208,4,20,12,
43199,3465,,11,4,
43199,55905,,16,7,
43199,2974,,6,3,
43199,25534,2,12,4,
43199,3894,,12,,
43199,53490,4,17,3,
43199,6231,2,11,6,
43199,53514,2,3,3,
43199,55942,,2,2,
43199,5543,,8,3,
43199,51516,2,15,2,
43199,3842,2,9,6,
43199,16444,,9,4,
43199,22973,,1,,
43199,22973,2,14,2,
43199,1718,,16,6,
43199,51700,,6,,
43199,3835,,8,2,
43199,5868,2,11,5,
43199,1694,1,6,5,
43199,16435,1,4,3,
43199,51024,,6,4,
43199,5514,3,18,7,
43199,2718,1,5,4,
43199,1968,2,15,6,
43199,2060,,6,,
43199,6408,1,4,2,
43199,52889,,4,,
43199,15553,,2,,
43199,52510,,12,7,
43199,12101,,10,5,
43199,55924,,10,5,
43199,52082,,2,1,
43199,3838,,2,,
43199,3838,2,13,3,
43199,6248,1,8,3,
43199,1784,1,6,3,
43199,6292,2,11,6,
43199,56381,2,11,5,
43199,1743,,10,5,
43199,2654,2,15,5,
43199,55631,,7,3,
43199,55973,2,10,8,
43199,13825,,2,1,
43199,13792,,12,3,
43199,2656,2,22,2,
43199,6381,3,5,2,
43199,1658,3,10,8,
43199,13823,,18,,
43199,22983,2,8,2,
43199,15523,,5,5,
43199,13810,1,4,2,
43199,2996,,12,7,
43199,6337,2,15,8,
43199,6334,6,20,5,
43199,54498,2,8,,
43199,13820,,28,8,
43199,56976,3,,,
43199,6290,,10,6,
43199,56193,,9,2,
43199,13862,3,26,7,
43199,13534,2,10,6,
43199,5805,1,4,2,
43199,3831,1,9,3,
43199,11728,,18,5,
43199,2990,2,10,3,
43199,25565,,18,3,
43199,5536,4,10,14,
43199,5588,4,13,4,
43199,12693,1,9,3,
43199,1971,2,11,3,
43199,54252,,20,,
43199,13527,2,16,7,
43199,2662,,10,,
43199,59154,,6,2,
43199,5591,1,3,2,
43199,2062,,4,3,
43199,12072,,4,1,
43199,22984,,3,2,
43199,2142,,5,5,
43199,25575,,12,4,
43199,2143,,7,,
43199,11719,2,12,2,
43199,52431,2,6,2,
43199,5548,,6,6,
43199,3793,1,10,2,
43199,2024,1,5,2,
43199,22966,,6,2,
43199,1762,,5,4,
43199,58000,,2,1,
43199,12107,3,8,3,
43199,2094,3,16,9,
43199,6366,,3,2,
43199,51704,,10,2,
43199,11973,,9,2,
43199,25517,,11,5,
43199,56248,,2,2,
43199,5505,2,8,6,
43199,6244,,7,3,
43199,2097,,10,4,
43199,12967,,4,2,
43199,3887,,10,,
43199,56633,1,10,2,
43199,6358,1,11,1,
43199,22979,2,16,8,
43199,1688,1,4,2,
43199,53903,1,12,2,
43199,2994,,11,,
43199,22959,,10,4,
43199,57605,,6,,
43199,2109,,10,6,
43199,6249,,15,5,
43199,25548,2,2,2,
43199,5586,,3,1,
43199,16448,,7,,
43199,56808,,4,,
43199,2704,2,10,4,
43199,11971,,7,2,
43199,13755,,8,2,
43200,1676,,14,4,
43200,1955,,8,2,
43200,12108,2,10,6,
43200,52863,2,7,4,
43200,53667,,20,8,
43200,54593,2,15,3,
43200,13859,,4,2,
43200,3496,4,22,11,
43200,22985,2,10,5,
43200,16462,3,25,5,
43200,55422,,15,,
43200,3816,2,25,4,
43200,55557,,8,8,
43200,2963,3,8,7,
43200,53306,5,17,4,
43200,51725,3,17,12,
43200,3550,2,9,3,
43200,12082,,18,5,
43200,57606,2,11,7,
43200,2036,1,12,2,
43200,2021,2,13,4,
43200,16455,,6,2,
43200,16447,2,18,6,
43200,22982,,8,4,
43200,12105,,5,1,
43200,6466,1,4,3,
43200,53221,,15,10,
43200,12073,,4,3,
43200,1690,1,6,2,
43200,12103,,13,7,
43200,6264,,3,3,
43200,2946,,8,4,
43200,25555,2,,,
43200,5589,2,,,
43200,57273,,8,2,
43200,11731,2,16,2,
43200,2667,1,7,6,
43200,25556,,11,3,
43200,15548,2,10,6,
43200,11975,,3,2,
43200,1678,,12,,
43200,2053,1,9,1,
43200,2111,2,12,6,
43200,6377,1,9,2,
43200,3777,1,10,2,
43200,2716,,6,2,
43200,6353,2,32,2,
43200,12060,1,4,3,
43200,11766,4,24,8,
43200,58312,,1,1,
43200,57601,1,5,,
43200,6203,3,4,2,
43200,16451,,7,1,
43200,12117,,10,5,
43200,22960,2,18,,
43200,52420,2,7,3,
43200,6416,2,9,8,
43200,6338,,2,3,
43200,57835,4,20,,
43200,13855,2,19,15,
43200,57007,,28,,
43200,53514,,4,3,
43200,2075,3,14,7,
43200,6403,2,15,3,
43200,6428,2,12,5,
43200,6369,,23,2,
43200,6263,,3,,
43200,52494,,12,6,
43200,2030,,4,2,
43200,57598,,11,4,
43200,16435,1,4,2,
43200,51024,2,5,,
43200,3817,2,10,2,
43200,51740,1,16,8,
43200,11951,3,5,3,
43200,55360,2,10,5,
43200,53493,,4,,
43200,54385,,4,1,
43200,16408,,4,,
43200,6405,,4,2,
43200,6451,,6,2,
43200,52889,1,2,2,
43200,6408,1,5,4,
43200,5518,,1,1,
43200,52410,1,8,3,
43200,52982,3,18,7,
43200,52438,2,20,1,
43200,25549,,36,,
43200,22974,,11,2,
43200,56778,4,15,4,
43200,52082,,3,,
43200,51755,1,11,3,
43200,54341,2,8,4,
43200,6376,2,13,4,
43200,25576,,6,5,
43200,13535,3,7,4,
43200,2700,2,4,1,
43200,22963,,8,6,
43200,25510,,5,3,
43200,1658,,17,4,
43200,56581,2,10,3,
43200,2970,2,4,1,
43200,13823,,17,2,
43200,1693,,5,3,
43200,13548,5,15,10,
43200,15523,2,6,,
43200,6370,,6,,
43200,52652,,12,4,
43200,13856,1,3,2,
43200,13810,1,2,,
43200,3762,,30,7,
43200,3853,2,6,4,
43200,55642,1,5,3,
43200,56350,2,20,2,
43200,2690,,12,5,
43200,1727,2,6,5,
43200,25542,,10,2,
43200,13840,,20,,
43200,25554,4,22,10,
43200,2705,2,17,11,
43200,22967,1,7,4,
43200,22975,3,13,2,
43200,3487,,7,2,
43200,5588,4,,,
43200,1971,2,10,4,
43200,2961,1,6,2,
43200,12939,,4,1,
43200,55949,4,9,4,
43200,57411,,6,,
43200,2662,,6,,
43200,5591,,5,1,
43200,6257,,2,,
43200,6253,,7,5,
43200,6359,1,2,1,
43200,2143,5,18,5,
43200,11719,,9,2,
43200,2945,,3,2,
43200,2023,,6,3,
43200,57595,2,11,7,
43200,25571,,20,7,
43200,51704,1,8,2,
43200,2113,,5,2,
43200,6210,,18,7,
43200,6224,2,18,5,
43200,59056,1,4,1,
43200,1688,,4,2,
43200,13857,,8,3,
43200,12695,,12,3,
43200,22968,,14,2,
43200,57605,,10,,
43200,22980,2,3,1,
43200,2074,4,27,6,
43200,12942,,10,4,
43200,6249,,18,,
43200,25548,,3,2,
43200,3895,,15,6,
43200,11727,,17,2,
43200,15501,2,13,4,
43200,11748,,2,1,
43200,6304,7,22,7,
43200,57962,2,13,7,
43200,25515,2,31,3,
43200,16448,2,5,2,
43200,56808,,4,2,
43200,6297,,6,2,
43200,13755,,8,2,
43200,6219,,12,7,
43200,6255,2,10,2,
43201,53171,,4,2,
43201,11725,1,25,9,
43201,13846,,8,4,
43201,5530,,14,,
43201,11734,1,6,3,
43201,54479,1,7,,
43201,1964,,8,,
43201,51568,5,31,,
43201,11726,,14,4,
43201,13859,,5,1,
43201,55567,,2,1,
43201,58414,3,20,6,
43201,55422,,15,,
43201,6204,,7,2,
43201,3893,2,4,2,
43201,1736,,4,3,
43201,55420,2,22,2,
43201,13814,,4,3,
43201,12698,,10,,
43201,12105,,3,1,
43201,11674,2,4,4,
43201,12114,,,3,
43201,6264,1,3,2,
43201,2692,,6,2,
43201,56388,,7,1,
43201,57273,,6,2,
43201,1787,,3,3,
43201,2138,1,7,2,
43201,6447,1,5,4,
43201,1678,,14,,
43201,2672,,2,1,
43201,16454,,5,,
43201,52474,,30,6,
43201,57601,,6,2,
43201,13501,2,5,5,
43201,5529,3,8,9,
43201,56554,2,14,6,
43201,1717,2,8,2,
43201,2052,,15,,
43201,25501,,30,6,
43201,11745,,28,9,
43201,54380,,18,,
43201,12112,,30,6,
43201,6303,2,5,3,
43201,6437,1,8,4,
43201,25534,,6,8,
43201,53490,,20,3,
43201,53514,,4,4,
43201,16444,4,10,4,
43201,1718,,12,,
43201,16435,1,5,1,
43201,51024,,5,4,
43201,3817,,8,2,
43201,2718,3,5,2,
43201,1968,,10,3,
43201,2060,2,5,3,
43201,6408,,5,2,
43201,52889,,4,,
43201,51743,,8,8,
43201,52510,2,11,7,
43201,12101,2,10,3,
43201,52082,,2,,
43201,6248,,5,2,
43201,6292,,6,,
43201,55973,,8,5,
43201,2656,,18,2,
43201,13823,,18,,
43201,1693,2,4,2,
43201,15523,,3,3,
43201,13810,,2,2,
43201,12113,4,5,2,
43201,6337,3,16,6,
43201,54498,,11,2,
43201,13820,3,25,8,
43201,2702,4,17,12,
43201,11749,2,14,9,
43201,3831,,8,3,
43201,25565,4,16,,
43201,11742,2,,,
43201,2662,2,6,2,
43201,5591,,4,2,
43201,2062,,2,3,
43201,12072,,4,2,
43201,1970,4,6,3,
43201,11719,3,20,2,
43201,5548,2,,,
43201,2024,,6,2,
43201,1762,,5,4,
43201,58000,1,1,2,
43201,12107,2,9,5,
43201,57056,2,8,4,
43201,6366,,3,,
43201,1671,,12,7,
43201,51704,2,10,2,
43201,2113,,7,,
43201,11973,2,7,2,
43201,56938,,13,6,
43201,2097,,7,2,
43201,3887,3,10,,
43201,56633,,10,2,
43201,6358,,12,,
43201,1688,,3,2,
43201,53903,2,14,3,
43201,57605,1,5,1,
43201,2109,,16,,
43201,6249,,17,,
43201,25548,,3,2,
43201,11748,,2,,
43201,25515,,33,3,
43201,56808,,4,2,
43201,16448,,7,,
43201,13755,1,9,1,
43202,1676,,8,3,
43202,52399,,7,3,
43202,1955,,8,2,
43202,54479,,6,,
43202,51568,,31,5,
43202,6351,1,7,2,
43202,6270,5,7,,
43202,54593,2,16,2,
43202,13859,,5,1,
43202,53216,2,9,5,
43202,56835,5,27,5,
43202,11958,2,8,3,
43202,55422,,15,,
43202,53730,2,23,6,
43202,13495,,4,2,
43202,52444,2,18,4,
43202,3825,3,22,12,
43202,3816,,35,,
43202,12115,,4,,
43202,3893,,4,2,
43202,16455,,4,1,
43202,11703,3,13,8,
43202,59213,2,9,5,
43202,2989,1,4,2,
43202,55817,,9,4,
43202,12105,,4,1,
43202,53221,3,,,
43202,12103,,12,5,
43202,2098,2,10,5,
43202,12114,2,6,5,
43202,6264,,2,3,
43202,56388,1,6,1,
43202,25555,,14,,
43202,5589,,5,3,
43202,57273,,8,4,
43202,13763,,5,3,
43202,2667,,6,2,
43202,5535,,6,6,
43202,11723,,4,1,
43202,6383,,4,4,
43202,11975,,5,,
43202,1678,3,15,2,
43202,2111,3,13,5,
43202,2686,2,7,7,
43202,6353,2,32,2,
43202,12060,,3,4,
43202,3543,,12,3,
43202,16454,2,5,2,
43202,58312,,2,2,
43202,52474,2,30,4,
43202,57601,1,9,1,
43202,13833,2,12,2,
43202,11745,6,8,10,
43202,22960,,20,2,
43202,16445,,11,,
43202,57842,,7,3,
43202,3465,3,13,7,
43202,2974,,10,6,
43202,57007,3,22,3,
43202,6231,2,11,7,
43202,53514,2,3,3,
43202,11713,,10,5,
43202,55942,,3,1,
43202,5543,2,10,4,
43202,22973,2,14,2,
43202,6369,,10,2,
43202,6263,,8,2,
43202,51226,,8,3,
43202,52494,,4,3,
43202,1694,2,6,6,
43202,3817,2,6,2,
43202,57973,4,22,11,
43202,53493,,8,2,
43202,6405,,3,1,
43202,16408,,10,2,
43202,15553,,3,1,
43202,25549,,36,,
43202,22981,,5,4,
43202,52082,,2,,
43202,51755,1,6,,
43202,3838,2,12,3,
43202,6248,1,7,2,
43202,6292,2,8,8,
43202,56381,2,8,4,
43202,2654,1,10,6,
43202,22963,2,5,3,
43202,55631,,7,5,
43202,13792,,2,2,
43202,2656,2,15,,
43202,6381,,9,3,
43202,2970,,2,,
43202,13823,,23,2,
43202,22983,,8,3,
43202,15523,,6,,
43202,2939,,37,,
43202,52652,,10,2,
43202,51733,2,15,6,
43202,22956,,15,2,
43202,55602,1,5,2,
43202,2996,2,13,7,
43202,54498,,5,,
43202,2722,,11,4,
43202,13820,4,27,5,
43202,25554,4,23,9,
43202,3851,3,9,6,
43202,5805,3,10,3,
43202,1772,5,14,3,
43202,2990,2,13,4,
43202,25565,,10,,
43202,54252,,25,,
43202,13527,,7,6,
43202,57411,,7,4,
43202,5591,1,4,,
43202,22984,,3,1,
43202,2143,,8,,
43202,52431,,6,1,
43202,5548,,7,5,
43202,22966,1,9,2,
43202,2945,,4,,
43202,2023,,5,3,
43202,2094,,4,2,
43202,6366,,2,3,
43202,51704,,7,,
43202,25517,,5,2,
43202,56248,,3,1,
43202,5505,2,11,6,
43202,6244,2,6,3,
43202,12967,1,3,1,
43202,3887,,11,3,
43202,56425,2,10,3,
43202,22979,2,18,11,
43202,1688,2,3,,
43202,2994,4,18,14,
43202,6373,2,30,5,
43202,22959,,10,4,
43202,57605,,10,,
43202,2109,,7,2,
43202,2074,,18,,
43202,56756,3,10,,
43202,6249,,16,,
43202,25548,2,3,2,
43202,11667,,5,2,
43202,56057,,10,14,
43202,5586,,,1,
43202,25515,2,29,5,
43202,16448,,7,,
43202,56808,,4,2,
43202,11971,3,5,2,
43203,53171,,4,2,
43203,1756,1,6,3,
43203,13846,1,10,5,
43203,1676,2,14,2,
43203,5530,3,11,8,
43203,11734,,8,4,
43203,12108,2,14,11,
43203,54479,,7,1,
43203,1964,,2,5,
43203,52863,1,7,5,
43203,51568,5,20,11,
43203,11726,2,16,,
43203,13461,,12,5,
43203,22971,2,32,2,
43203,53667,,18,12,
43203,13859,,5,1,
43203,55567,,5,2,
43203,58414,3,20,6,
43203,22985,,10,5,
43203,16462,3,22,3,
43203,55422,3,22,4,
43203,6204,1,6,4,
43203,1707,2,12,4,
43203,3896,4,20,5,
43203,56011,4,24,11,
43203,55557,3,9,8,
43203,2963,,6,5,
43203,53306,1,14,3,
43203,3893,,3,2,
43203,16464,,4,3,
43203,51725,2,16,7,
43203,2036,,4,,
43203,16455,,6,4,
43203,1736,2,6,4,
43203,55420,,27,,
43203,13814,1,3,3,
43203,6259,,10,5,
43203,2698,2,6,2,
43203,16447,2,19,6,
43203,12105,,4,2,
43203,6466,1,4,2,
43203,53221,,10,5,
43203,12073,,3,2,
43203,11674,,6,4,
43203,1690,2,6,2,
43203,6264,1,2,1,
43203,2946,3,9,6,
43203,2692,2,5,3,
43203,56388,,6,2,
43203,5589,2,8,5,
43203,57273,,8,2,
43203,11731,,18,,
43203,25556,1,12,2,
43203,2138,,7,1,
43203,15548,2,13,6,
43203,6447,1,7,5,
43203,1678,3,15,2,
43203,2053,,12,3,
43203,6377,1,12,3,
43203,3777,2,11,2,
43203,2716,1,6,2,
43203,2672,,2,2,
43203,11766,,20,8,
43203,52474,3,33,,
43203,57601,,6,,
43203,6203,,5,2,
43203,16451,,4,1,
43203,1717,2,5,3,
43203,12117,2,12,4,
43203,2141,,8,6,
43203,16445,,10,,
43203,6437,,9,6,
43203,57208,2,14,14,
43203,52420,1,8,3,
43203,25534,,8,,
43203,6416,1,8,7,
43203,6338,,2,3,
43203,57835,4,20,8,
43203,3894,2,3,2,
43203,13855,,16,9,
43203,53490,4,17,2,
43203,53514,2,3,3,
43203,2075,,5,3,
43203,6403,3,18,5,
43203,51516,,6,1,
43203,3842,,,2,
43203,59058,2,6,3,
43203,16444,,15,5,
43203,6428,,12,5,
43203,1718,,13,,
43203,51700,,7,4,
43203,5868,,12,2,
43203,53242,,14,,
43203,3835,,7,2,
43203,2030,,2,2,
43203,57598,2,8,5,
43203,16435,1,6,1,
43203,51024,,9,5,
43203,5514,3,24,9,
43203,3817,,6,,
43203,51740,1,9,9,
43203,2718,,8,5,
43203,1968,2,20,9,
43203,11951,,6,3,
43203,55360,,13,5,
43203,2060,,6,2,
43203,6408,,4,2,
43203,52889,,6,1,
43203,52410,,11,6,
43203,52438,1,19,2,
43203,52982,2,23,8,
43203,22974,1,15,,
43203,12101,,12,3,
43203,52510,,10,8,
43203,56778,4,13,4,
43203,55924,4,10,5,
43203,52082,,2,1,
43203,51755,,8,2,
43203,54341,,8,3,
43203,6376,2,15,6,
43203,25576,,6,5,
43203,13535,,4,3,
43203,1784,1,6,3,
43203,2700,,7,1,
43203,2102,,8,2,
43203,55973,1,9,6,
43203,13825,,2,,
43203,2656,,14,,
43203,25510,1,5,3,
43203,1658,2,12,8,
43203,2970,,5,1,
43203,2999,1,11,6,
43203,13823,,19,,
43203,1693,,2,,
43203,15523,,5,4,
43203,13856,,3,2,
43203,13810,,4,2,
43203,12113,2,20,8,
43203,3853,2,5,4,
43203,6337,,17,11,
43203,55642,1,4,2,
43203,6334,3,18,5,
43203,54498,1,8,2,
43203,2690,5,9,2,
43203,1727,2,8,2,
43203,25542,2,10,3,
43203,13820,,30,6,
43203,6290,2,13,7,
43203,2705,2,16,7,
43203,56193,,3,2,
43203,13862,,27,9,
43203,11749,,3,,
43203,22967,,8,4,
43203,22975,3,12,5,
43203,3487,,7,2,
43203,3831,2,10,4,
43203,11728,2,6,2,
43203,5536,4,11,14,
43203,25565,,14,,
43203,5588,2,13,6,
43203,12693,,5,4,
43203,1971,2,12,3,
43203,12939,,3,2,
43203,2961,1,3,2,
43203,2662,,11,1,
43203,5591,,3,2,
43203,2062,,5,3,
43203,6257,,1,2,
43203,12072,,5,3,
43203,1970,,3,4,
43203,2142,,5,5,
43203,6359,,2,1,
43203,25575,,10,2,
43203,2143,,18,5,
43203,11719,,11,2,
43203,3793,2,8,3,
43203,2024,,7,2,
43203,1762,,5,3,
43203,12694,2,22,2,
43203,53958,1,6,1,
43203,2945,1,5,2,
43203,58000,1,2,1,
43203,12107,,10,5,
43203,12052,2,5,4,
43203,57595,,9,2,
43203,57056,,8,4,
43203,2094,2,15,6,
43203,6366,2,6,,
43203,25571,,20,8,
43203,51704,2,10,3,
43203,2113,,7,3,
43203,11973,,6,1,
43203,56938,2,12,5,
43203,6210,,5,,
43203,6224,2,20,3,
43203,2097,2,8,7,
43203,22987,,8,6,
43203,3887,,11,,
43203,56633,1,8,2,
43203,6358,2,24,4,
43203,59056,,4,1,
43203,1688,,7,4,
43203,53903,2,13,4,
43203,13857,2,7,4,
43203,12695,,11,4,
43203,22968,2,16,4,
43203,2109,2,11,4,
43203,12942,,10,2,
43203,6249,,15,,
43203,25548,,4,2,
43203,3895,3,15,6,
43203,11727,2,15,,
43203,15501,2,12,5,
43203,6304,,29,7,
43203,57962,2,13,10,
43203,6460,1,5,4,
43203,5586,,2,1,
43203,16448,,8,2,
43203,56808,2,4,2,
43203,2704,,11,4,
43203,6297,1,5,,
43203,13755,,10,4,
43203,6219,2,11,7,
43203,6255,,10,2,
43204,1676,3,14,9,
43204,5530,,15,2,
43204,1955,,8,1,
43204,51568,,36,,
43204,55702,6,12,7,
43204,54593,,15,,
43204,6270,,,6,
43204,13859,1,2,3,
43204,3496,,25,12,
43204,3816,3,25,6,
43204,3809,,8,4,
43204,12115,,3,1,
43204,3893,,3,2,
43204,51725,,,5,
43204,2036,1,5,2,
43204,2021,2,14,6,
43204,1736,,2,2,
43204,22982,1,9,5,
43204,12105,,2,1,
43204,12103,,9,5,
43204,12114,,7,3,
43204,6264,,3,3,
43204,57273,,6,,
43204,13763,,3,3,
43204,2667,1,8,5,
43204,5535,,9,7,
43204,1678,2,23,3,
43204,16454,,4,,
43204,58312,,2,,
43204,52474,,36,,
43204,52474,3,19,14,
43204,57601,,7,1,
